"","MasterID","UniqueID","Lon","Lat","Sensor","Image","Global_AEZ","Country","StudyArea","Year","Month","JulianDay","Crop","GrowthStage","PlotID","Residue_Cover_%","Residue_RWC","Soil_RWC","RWC","Wavelength","Reflectance"
"877747","60346","T3.71.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2490","1e-04"
"877748","60347","T3.71.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40","0.1528","0.462","0.338","2490","1e-04"
"877749","60348","T3.71.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","38","0.1528","0.462","0.345","2490","1e-04"
"877750","60349","T3.71.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.1528","0.462","0.351","2490","6.1714"
"877751","60350","T3.52.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2490","1e-04"
"877752","60351","T3.52.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2490","1e-04"
"877753","60352","T3.52.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1","0.848","0.848","0.848","2490","1e-04"
"877754","60353","T3.52.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","119.4573"
"877755","60354","T3.52.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","1e-04"
"877756","60355","T3.52.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","1e-04"
"877757","60356","T3.52.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.848","0.848","0.848","2490","1e-04"
"877758","60357","T3.52.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","310.9374"
"877759","60358","T3.52.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","1e-04"
"877760","60359","T3.52.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","2","0.848","0.848","0.848","2490","1e-04"
"877761","60360","T3.53.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2490","480.5339"
"877762","60361","T3.53.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2490","1e-04"
"877763","60362","T3.53.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90","1","0.788","0.979","2490","1e-04"
"877764","60363","T3.53.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","92","1","0.788","0.983","2490","122.761"
"877765","60364","T3.53.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95","1","0.788","0.989","2490","307.3017"
"877766","60365","T3.53.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96","1","0.788","0.992","2490","1e-04"
"877767","60366","T3.53.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91","1","0.788","0.981","2490","1e-04"
"877768","60367","T3.53.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","84","1","0.788","0.966","2490","1e-04"
"877769","60368","T3.53.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","82","1","0.788","0.962","2490","1e-04"
"877770","60369","T3.53.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","86","1","0.788","0.97","2490","158.0767"
"877771","60370","T3.54.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","77","0.9726","0.788","0.93","2490","1e-04"
"877772","60371","T3.54.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","76","0.9726","0.788","0.928","2490","1e-04"
"877773","60372","T3.54.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.9726","0.788","0.934","2490","1e-04"
"877774","60373","T3.54.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2490","1e-04"
"877775","60374","T3.54.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2490","1e-04"
"877776","60375","T3.54.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","79","0.9726","0.788","0.934","2490","15.1372"
"877777","60376","T3.54.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","80","0.9726","0.788","0.936","2490","1e-04"
"877778","60377","T3.54.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","76","0.9726","0.788","0.928","2490","1e-04"
"877779","60378","T3.54.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","70","0.9726","0.788","0.917","2490","233.915"
"877780","60379","T3.54.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","75","0.9726","0.788","0.926","2490","1e-04"
"877781","60380","T3.55.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","61","0.9695","0.788","0.899","2490","26.1888"
"877782","60381","T3.55.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58","0.9695","0.788","0.893","2490","1e-04"
"877783","60382","T3.55.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","68","0.9695","0.788","0.911","2490","73.4231"
"877784","60383","T3.55.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59","0.9695","0.788","0.895","2490","6.1465"
"877785","60384","T3.55.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.9695","0.788","0.89","2490","31.6015"
"877786","60385","T3.55.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2490","100.8385"
"877787","60386","T3.55.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","49","0.9695","0.788","0.877","2490","1e-04"
"877788","60387","T3.55.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2490","39.2703"
"877789","60388","T3.55.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","55","0.9695","0.788","0.888","2490","1e-04"
"877790","60389","T3.55.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56","0.9695","0.788","0.89","2490","1e-04"
"877791","60390","T3.56.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","33","0.6902","0.777","0.748","2490","1e-04"
"877792","60391","T3.56.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","35","0.6902","0.777","0.747","2490","39.4125"
"877793","60392","T3.56.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","28","0.6902","0.777","0.753","2490","1e-04"
"877794","60393","T3.56.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","29","0.6902","0.777","0.752","2490","1e-04"
"877795","60394","T3.56.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","36","0.6902","0.777","0.746","2490","1e-04"
"877796","60395","T3.56.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","41","0.6902","0.777","0.741","2490","76.6852"
"877797","60396","T3.56.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","31","0.6902","0.777","0.75","2490","54.2497"
"877798","60397","T3.56.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","46","0.6902","0.777","0.737","2490","1e-04"
"877799","60398","T3.56.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","37","0.6902","0.777","0.745","2490","91.6504"
"877800","60399","T3.56.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","47","0.6902","0.777","0.736","2490","2.5687"
"877801","60400","T3.57.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","15","0.6902","0.777","0.764","2490","1e-04"
"877802","60401","T3.57.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.6902","0.777","0.761","2490","1e-04"
"877803","60402","T3.57.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","20","0.6902","0.777","0.76","2490","18.2065"
"877804","60403","T3.57.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","19","0.6902","0.777","0.761","2490","1e-04"
"877805","60404","T3.57.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","22","0.6902","0.777","0.758","2490","17.4478"
"877806","60405","T3.57.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","21","0.6902","0.777","0.759","2490","1e-04"
"877807","60406","T3.57.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","13","0.6902","0.777","0.766","2490","51.4171"
"877808","60407","T3.57.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.6902","0.777","0.754","2490","23.4377"
"877809","60408","T3.57.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","27","0.6902","0.777","0.754","2490","1e-04"
"877810","60409","T3.57.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","34","0.6902","0.777","0.747","2490","23.3083"
"877811","60000","T1.01.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.21","0.0166","0.601","0.039","2491","8.2135"
"877812","60001","T1.01.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","95.45","0.0166","0.601","0.043","2491","33.9506"
"877813","60002","T1.01.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.97","0.0166","0.601","0.034","2491","1e-04"
"877814","60003","T1.01.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91.67","0.0166","0.601","0.065","2491","16.5383"
"877815","60004","T1.01.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","89.39","0.0166","0.601","0.079","2491","53.8031"
"877816","60005","T1.01.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90.91","0.0166","0.601","0.07","2491","84.1136"
"877817","60006","T1.01.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","94.7","0.0166","0.601","0.048","2491","41.4492"
"877818","60007","T1.01.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","90.23","0.0166","0.601","0.074","2491","24.0534"
"877819","60008","T1.01.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0166","0.601","0.087","2491","20.6376"
"877820","60009","T1.01.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","96.97","0.0166","0.601","0.034","2491","28.7032"
"877821","60010","T1.02.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","82.58","0.0169","0.555","0.111","2491","1e-04"
"877822","60011","T1.02.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.12","0.0169","0.555","0.086","2491","17.3604"
"877823","60012","T1.02.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","85.61","0.0169","0.555","0.094","2491","1e-04"
"877824","60013","T1.02.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0169","0.555","0.082","2491","13.1198"
"877825","60014","T1.02.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","83.33","0.0169","0.555","0.107","2491","54.8706"
"877826","60015","T1.02.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","74.24","0.0169","0.555","0.156","2491","1e-04"
"877827","60016","T1.02.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","78.79","0.0169","0.555","0.131","2491","52.3214"
"877828","60017","T1.02.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","80.3","0.0169","0.555","0.123","2491","46.0918"
"877829","60018","T1.02.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","91.67","0.0169","0.555","0.062","2491","20.1547"
"877830","60019","T1.02.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","87.88","0.0169","0.555","0.082","2491","63.3329"
"877831","60020","T1.03.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","67.42","0.0136","0.304","0.108","2491","12.8644"
"877832","60021","T1.03.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","63.64","0.0136","0.304","0.119","2491","62.7064"
"877833","60022","T1.03.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","71.97","0.0136","0.304","0.095","2491","6.2975"
"877834","60023","T1.03.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","58.33","0.0136","0.304","0.135","2491","12.3728"
"877835","60024","T1.03.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","62.12","0.0136","0.304","0.124","2491","36.2602"
"877836","60025","T1.03.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","44.7","0.0136","0.304","0.174","2491","26.9443"
"877837","60026","T1.03.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","40.15","0.0136","0.304","0.187","2491","1e-04"
"877838","60027","T1.03.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53.79","0.0136","0.304","0.148","2491","1e-04"
"877839","60028","T1.03.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0136","0.304","0.146","2491","44.1017"
"877840","60029","T1.03.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","60.61","0.0136","0.304","0.128","2491","1e-04"
"877841","60030","T1.04.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.09","0.0191","0.386","0.169","2491","36.4261"
"877842","60031","T1.04.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","59.85","0.0191","0.386","0.166","2491","44.1882"
"877843","60032","T1.04.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0191","0.386","0.186","2491","39.5899"
"877844","60033","T1.04.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","54.55","0.0191","0.386","0.186","2491","10.3324"
"877845","60034","T1.04.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","48.48","0.0191","0.386","0.208","2491","1e-04"
"877846","60035","T1.04.F","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","43.18","0.0191","0.386","0.228","2491","56.2765"
"877847","60036","T1.04.G","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","50","0.0191","0.386","0.203","2491","5.1452"
"877848","60037","T1.04.H","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","53.38","0.0191","0.386","0.19","2491","17.0059"
"877849","60038","T1.04.I","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","62.88","0.0191","0.386","0.155","2491","12.482"
"877850","60039","T1.04.J","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Residue","NA","56.06","0.0191","0.386","0.18","2491","23.7616"
"877851","60040","T1.05.A","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.061","0.061","0.061","2491","32.515"
"877852","60041","T1.05.B","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","1.52","0.061","0.061","0.061","2491","33.3322"
"877853","60042","T1.05.C","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.061","0.061","0.061","2491","33.0295"
"877854","60043","T1.05.D","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.061","0.061","0.061","2491","1e-04"
"877855","60044","T1.05.E","-76.8447","39.03","ASD","NA","10","USA","Maryland","2014","7","210","Maize","Soil","NA","0","0.061","0.061","0.061","2491","27.7212"
